"No","Title_en","SubTitle_en","CodeFlag","Value","MeaningParameterDescription_en","Note_en","UnitComments_en","Status"
648,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","26",,"Height of convective cloud base",,"m","Operational"
649,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","27",,"Height of convective cloud top",,"m","Operational"
650,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","28",,"Number of cloud droplets per unit mass of air",,"/kg","Operational"
651,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","29",,"Number of cloud ice particles per unit mass of air",,"/kg","Operational"
652,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","30",,"Number density of cloud droplets",,"m-3","Operational"
653,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","31",,"Number density of cloud ice particles",,"m-3","Operational"
654,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","32",,"Fraction of cloud cover",,"Numeric","Operational"
655,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","33",,"Sunshine duration",,"s","Operational"
656,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","34",,"Surface long-wave effective total cloudiness",,"Numeric","Operational"
657,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","35",,"Surface short-wave effective total cloudiness",,"Numeric","Operational"
658,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","36",,"Fraction of stratiform precipitation cover",,"Proportion","Operational"
659,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","37",,"Fraction of convective precipitation cover",,"Proportion","Operational"
660,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","38",,"Mass density of cloud droplets",,"kg m-3","Operational"
661,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","39",,"Mass density of cloud ice",,"kg m-3","Operational"
662,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","40",,"Mass density of convective cloud water droplets",,"kg m-3","Operational"
663,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","41-46",,"Reserved",,,"Operational"
664,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","47",,"Volume fraction of cloud water droplets","**","Numeric","Operational"
665,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","48",,"Volume fraction of cloud ice particles","**","Numeric","Operational"
666,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","49",,"Volume fraction of cloud (ice and/or water)","**","Numeric","Operational"
667,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","50-191",,"Reserved",,,"Operational"
668,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","192-254",,"Reserved for local use",,,"Operational"
669,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 6: cloud","255",,"Missing",,,"Operational"
670,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 7: thermodynamic stability indices","0",,"Parcel lifted index (to 500 hPa)",,"K","Operational"
671,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 7: thermodynamic stability indices","1",,"Best lifted index (to 500 hPa)",,"K","Operational"
672,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 7: thermodynamic stability indices","2",,"K index",,"K","Operational"
673,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 7: thermodynamic stability indices","3",,"KO index",,"K","Operational"
674,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 7: thermodynamic stability indices","4",,"Total totals index",,"K","Operational"
675,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 7: thermodynamic stability indices","5",,"Sweat index",,"Numeric","Operational"
676,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 7: thermodynamic stability indices","6",,"Convective available potential energy",,"J/kg","Operational"
677,"Code table 4.2 - Parameter number by product discipline and parameter category","Product discipline 0 - Meteorological products, parameter category 7: thermodynamic stability indices","7",,"Convective inhibition",,"J/kg","Operational"
